,id,original_language,original_title,popularity,release_date,vote_average,vote_count,genre,overview,revenue,runtime,tagline
694,20526,en,TRON: Legacy,83.204,2010-12-14,6.4,5742,"['Adventure', 'Action', 'Science Fiction']","Sam Flynn, the tech-savvy and daring son of Kevin Flynn, investigates his father's disappearance and is pulled into The Grid. With the help of a mysterious program named Quorra, Sam quests to stop evil dictator Clu from crossing into the real world.",400062763,125,The Game Has Changed.
695,268896,en,Pacific Rim: Uprising,78.562,2018-03-21,6.1,3786,"['Action', 'Fantasy', 'Science Fiction', 'Adventure']","It has been ten years since The Battle of the Breach and the oceans are still, but restless. Vindicated by the victory at the Breach, the Jaeger program has evolved into the most powerful global defense force in human history. The PPDC now calls upon the best and brightest to rise up and become the next generation of heroes when the Kaiju threat returns.",290061297,111,Rise Up
696,522938,en,Rambo: Last Blood,73.971,2019-09-19,6.5,2840,"['Action', 'Thriller', 'Drama']","After fighting his demons for decades, John Rambo now lives in peace on his family ranch in Arizona, but his rest is interrupted when Gabriela, the granddaughter of his housekeeper María, disappears after crossing the border into Mexico to meet her biological father. Rambo, who has become a true father figure for Gabriela over the years, undertakes a desperate and dangerous journey to find her.",91490353,89,Everyone has one more fight in them
697,613200,zh,全职高手之巅峰荣耀,83.69,2019-08-16,7.2,14,"['Animation', 'Action', 'Adventure', 'Fantasy']","Prequel movie to the animated series The King's Avatar, dealing with Ye Xiu's original entry into the pro gaming world of Glory, and the first Pro League series tournament.",0,98,
698,19840,en,"I Love You, Beth Cooper",69.49,2009-07-10,5.9,643,"['Comedy', 'Romance']","A valedictorian's declaration of love for a high-school cheerleader launches a night of revelry, reflection and romance for a group of graduating seniors.",15345201,102,Popularity is nice. Popular girls are not.
699,270946,en,Penguins of Madagascar,84.255,2014-11-22,6.5,3265,"['Family', 'Animation', 'Adventure', 'Comedy']","Skipper, Kowalski, Rico and Private join forces with undercover organization The North Wind to stop the villainous Dr. Octavius Brine from destroying the world as we know it.",373552094,92,The Movie Event That Will Blow Their Cover
700,16995,en,State of Play,80.719,2009-04-17,6.8,1419,"['Thriller', 'Drama']","Handsome, unflappable U.S. Congressman Stephen Collins is the future of his political party: an honorable appointee who serves as the chairman of a committee overseeing defense spending. All eyes are upon the rising star to be his party's contender for the upcoming presidential race. Until his research assistant/mistress is brutally murdered and buried secrets come tumbling out.",87784194,127,Find the Truth
701,37430,en,Conan the Barbarian,82.166,2011-08-17,5.3,1452,"['Adventure', 'Fantasy', 'Action']","A quest that begins as a personal vendetta for the fierce Cimmerian warrior soon turns into an epic battle against hulking rivals, horrific monsters, and impossible odds, as Conan (Jason Momoa) realizes he is the only hope of saving the great nations of Hyboria from an encroaching reign of supernatural evil.",63523283,113,Enter an age undreamed of
702,396422,en,Annabelle: Creation,75.165,2017-08-03,6.6,4522,"['Horror', 'Mystery', 'Thriller']","Several years after the tragic death of their little girl, a doll maker and his wife welcome a nun and several girls from a shuttered orphanage into their home, soon becoming the target of the doll maker's possessed creation—Annabelle.",306515884,109,You don't know the real story
703,62211,en,Monsters University,77.608,2013-06-19,7.0,8643,"['Animation', 'Family']",A look at the relationship between Mike and Sulley during their days at Monsters University — when they weren't necessarily the best of friends.,743559607,104,School never looked this scary.
704,11970,en,Hercules,71.102,1997-06-20,7.5,5876,"['Animation', 'Family', 'Fantasy', 'Adventure', 'Comedy', 'Romance']","Bestowed with superhuman strength, a young mortal named Hercules sets out to prove himself a hero in the eyes of his father, the great god Zeus. Along with his friends Pegasus, a flying horse, and Phil, a personal trainer, Hercules is tricked by the hilarious, hotheaded villain Hades, who's plotting to take over Mount Olympus!",252712101,93,Zero to Hero!
705,17581,ja,劇場版 NARUTO -ナルト- 疾風伝 絆,78.683,2008-08-02,7.2,266,"['Fantasy', 'Animation', 'Action']","A mysterious group of ninjas makes a surprise attack on the Konohagakure, which takes great damage. The nightmare of another Shinobi World War could become a reality. Sasuke, who was still a missing nin from Konoha trying to kill his brother, Itachi, appears for the second time in front of Naruto at an unknown location to prevent it from happening.",0,90,
706,39101,ja,ドラゴンボールZ 地球まるごと超決戦,80.178,1990-06-07,6.5,383,"['Action', 'Animation', 'Science Fiction']",Goku and friends must stop a band of space pirates from consuming fruit from the Tree of Might before it's destructive powers drain Earth's energy.,0,61,
707,446893,en,Trolls World Tour,80.845,2020-03-11,7.5,1643,"['Family', 'Animation', 'Comedy', 'Fantasy', 'Adventure', 'Music']","Queen Poppy and Branch make a surprising discovery — there are other Troll worlds beyond their own, and their distinct differences create big clashes between these various tribes. When a mysterious threat puts all of the Trolls across the land in danger, Poppy, Branch, and their band of friends must embark on an epic quest to create harmony among the feuding Trolls to unite them against certain doom.",47000000,90,
708,51876,en,Limitless,74.01,2011-03-08,7.2,8591,"['Thriller', 'Mystery', 'Science Fiction']","A paranoia-fueled action thriller about an unsuccessful writer whose life is transformed by a top-secret ""smart drug"" that allows him to use 100% of his brain and become a perfect version of himself. His enhanced abilities soon attract shadowy forces that threaten his new life in this darkly comic and provocative film.",161849455,105,What if a pill could make you rich and powerful?
709,709629,es,Guerra de Likes,70.438,2021-03-12,7.8,219,['Comedy'],"In order to advance her career in the dynamic world of publicity in Mexico City, Raquel tries to reunite with her high school friend Cecy who has become the queen of social media. But unlike followers, friendships do not come instantly.",0,103,
710,240832,en,Lucy,66.751,2014-07-25,6.4,13512,"['Action', 'Science Fiction']","A woman, accidentally caught in a dark deal, turns the tables on her captors and transforms into a merciless warrior evolved beyond human logic.",458863600,89,The average person uses 10% of their brain capacity. Imagine what she could do with 100%.
711,768334,it,A Classic Horror Story,75.424,2021-07-14,6.0,515,"['Drama', 'Horror', 'Mystery', 'Comedy']","Five carpoolers travel in a motorhome to reach a common destination. Night falls, and to avoid a dead animal carcass, they crash into a tree. When they come to their senses, they find themselves in the middle of nowhere. The road they were traveling on has disappeared and there is only a dense, impenetrable forest and a wooden house in the middle of a clearing, which they discover is the home of a spine-chilling cult.",0,95,
712,853088,en,Happier Than Ever: A Love Letter to Los Angeles,77.252,2021-09-03,7.9,57,"['Documentary', 'Music', 'Animation']","Fresh off the heels of her brand-new album, ""Happier Than Ever,"" this cinematic concert experience features an intimate performance of every song in the album's sequential order – for the first and only time – from the stage of the legendary Hollywood Bowl.",0,65,A Billie Eilish Concert Experience.
713,9552,en,The Exorcist,68.992,1973-05-31,7.7,5954,['Horror'],"12-year-old Regan MacNeil begins to adapt an explicit new personality as strange events befall the local area of Georgetown. Her mother becomes torn between science and superstition in a desperate bid to save her daughter, and ultimately turns to her last hope: Father Damien Karras, a troubled priest who is struggling with his own faith.",441306145,122,"Something almost beyond comprehension is happening to a girl on this street, in this house… and a man has been sent for as a last resort. This man is The Exorcist."
714,150540,en,Inside Out,74.044,2015-06-09,7.9,17090,"['Animation', 'Family', 'Adventure', 'Drama', 'Comedy']","Growing up can be a bumpy road, and it's no exception for Riley, who is uprooted from her Midwest life when her father starts a new job in San Francisco. Riley's guiding emotions— Joy, Fear, Anger, Disgust and Sadness—live in Headquarters, the control centre inside Riley's mind, where they help advise her through everyday life and tries to keep things positive, but the emotions conflict on how best to navigate a new city, house and school.",857611174,95,Meet the little voices inside your head.
715,150689,en,Cinderella,78.934,2015-03-12,6.8,6036,"['Romance', 'Fantasy', 'Family', 'Drama']","When her father unexpectedly passes away, young Ella finds herself at the mercy of her cruel stepmother and her daughters. Never one to give up hope, Ella's fortunes begin to change after meeting a dashing stranger in the woods.",543514353,105,Midnight is just the beginning.
716,297761,en,Suicide Squad,76.03,2016-08-03,5.9,18110,"['Action', 'Adventure', 'Fantasy']","From DC Comics comes the Suicide Squad, an antihero team of incarcerated supervillains who act as deniable assets for the United States government, undertaking high-risk black ops missions in exchange for commuted prison sentences.",746846894,123,Worst Heroes Ever
